umls_cid	meddra_id	name
C0278499	10002135	Anal cancer stage I
C0278499	10002128	Anal canal cancer stage I
C0278499	10002145	Anal carcinoma stage I
C0278500	10002136	Anal cancer stage II
C0278500	10002129	Anal canal cancer stage II
C0278500	10002146	Anal carcinoma stage II
C0278501	10002137	Anal cancer stage III
C0278501	10002130	Anal canal cancer stage III
C0278501	10002147	Anal carcinoma stage III
C0278502	10017761	Gastric cancer recurrent
C0278502	10042082	Stomach cancer recurrent
C0278502	10017772	Gastric carcinoma recurrent
C0278502	10042092	Stomach carcinoma recurrent
C0278504	10029517	Non-small cell lung cancer stage I
C0278504	10025050	Lung cancer non-small cell stage I
C0278505	10029518	Non-small cell lung cancer stage II
C0278505	10025051	Lung cancer non-small cell stage II
C0278506	10029519	Non-small cell lung cancer stage III
C0278506	10025052	Lung cancer non-small cell stage III
C0278511	10031293	Osteosarcoma localised
C0278511	10031293	Osteosarcoma localized
C0278511	10031245	Osteogenic sarcoma localized
C0278511	10074030	Osteogenic sarcoma localised
C0278512	10031294	Osteosarcoma metastatic
C0278512	10031246	Osteogenic sarcoma metastatic
C0278517	10029515	Non-small cell lung cancer recurrent
C0278517	10025048	Lung cancer non-small cell recurrent
C0278524	10026477	Malignant neoplasm of stomach in situ
C0278524	10026479	Malignant neoplasm of stomach stage 0
C0278529	10033592	Pancreas neoplasm malignant recurrent
C0278529	10026316	Malignant neoplasm of pancreas recurrent
C0278535	10038048	Rectal cancer stage I
C0278535	10038040	Rectal cancer Duke's A
C0278535	10007466	Carcinoma rectum stage I
C0278535	10007448	Carcinoma of rectum stage I
C0278544	10038049	Rectal cancer stage II
C0278544	10038056	Rectal carcinoma stage II
C0278544	10007467	Carcinoma rectum stage II
C0278544	10007449	Carcinoma of rectum stage II
C0278545	10038050	Rectal cancer stage III
C0278545	10038043	Rectal cancer Duke's C
C0278545	10038057	Rectal carcinoma stage III
C0278545	10007468	Carcinoma rectum stage III
C0278545	10007450	Carcinoma of rectum stage III
C0278553	10009952	Colon cancer recurrent
C0278553	10009963	Colon carcinoma recurrent
C0278553	10007336	Carcinoma colon recurrent
C0278554	10038046	Rectal cancer recurrent
C0278554	10038054	Rectal carcinoma recurrent
C0278554	10007465	Carcinoma rectum recurrent
C0278554	10007447	Carcinoma of rectum recurrent
C0278556	10002133	Anal cancer recurrent
C0278556	10002127	Anal canal cancer recurrent
C0278562	10058552	Esophageal neoplasm metastatic
C0278562	10058538	Oesophageal neoplasm metastatic
C0278562	10055102	Oesophageal cancer metastatic
C0278562	10062478	Esophageal cancer metastatic
C0278566	10011680	Cutaneous T-cell lymphoma stage I
C0278567	10028503	Mycosis fungoides stage I
C0278568	10011681	Cutaneous T-cell lymphoma stage II
C0278569	10028504	Mycosis fungoides stage II
C0278570	10011682	Cutaneous T-cell lymphoma stage III
C0278571	10028505	Mycosis fungoides stage III
C0278572	10011683	Cutaneous T-cell lymphoma stage IV
C0278573	10028506	Mycosis fungoides stage IV
C0278575	10008345	Cervix carcinoma stage I
C0278575	10007326	Carcinoma cervix stage I
C0278575	10008233	Cervical cancer stage I
C0278575	10006865	Ca cervix stage I
C0278575	10008364	Cervix uteri cancer stage I
C0278575	10007489	Carcinoma uterine cerix stage I
C0278575	10008240	Cervical carcinoma stage I
C0278575	10007496	Carcinoma uterine cervix stage I
C0278576	10008243	Cervical carcinoma stage II
C0278576	10008234	Cervical cancer stage II
C0278576	10008346	Cervix carcinoma stage II
C0278576	10007327	Carcinoma cervix stage II
C0278576	10006866	Ca cervix stage II
C0278576	10008365	Cervix uteri cancer stage II
C0278576	10007490	Carcinoma uterine cerix stage II
C0278576	10007497	Carcinoma uterine cervix stage II
C0278577	10008347	Cervix carcinoma stage III
C0278577	10007328	Carcinoma cervix stage III
C0278577	10008235	Cervical cancer stage III
C0278577	10006867	Ca cervix stage III
C0278577	10008366	Cervix uteri cancer stage III
C0278577	10007491	Carcinoma uterine cerix stage III
C0278577	10008246	Cervical carcinoma stage III
C0278577	10007498	Carcinoma uterine cervix stage III
C0278578	10008348	Cervix carcinoma stage IV
C0278578	10007329	Carcinoma cervix stage IV
C0278578	10008236	Cervical cancer stage IV
C0278578	10006868	Ca cervix stage IV
C0278578	10008367	Cervix uteri cancer stage IV
C0278578	10007492	Carcinoma uterine cerix stage IV
C0278578	10008247	Cervical carcinoma stage IV
C0278578	10007499	Carcinoma uterine cervix stage IV
C0278579	10008344	Cervix carcinoma recurrent
C0278579	10007325	Carcinoma cervix recurrent
C0278579	10008231	Cervical cancer recurrent
C0278579	10006864	Ca cervix recurrent
C0278579	10008363	Cervix uteri cancer recurrent
C0278579	10007488	Carcinoma uterine cerix recurrent
C0278579	10008239	Cervical carcinoma recurrent
C0278579	10007495	Carcinoma uterine cervix recurrent
C0278580	10011678	Cutaneous T-cell lymphoma recurrent
C0278582	10008242	Cervical carcinoma stage IB
C0278583	10008245	Cervical carcinoma stage IIB
C0278584	10055094	Cervix cancer metastatic
C0278586	10015562	Ewing's sarcoma metastatic
C0278587	10008241	Cervical carcinoma stage IA
C0278588	10008244	Cervical carcinoma stage IIA
C0278589	10008248	Cervical carcinoma stage IVA
C0278590	10015564	Ewing's sarcoma recurrent
C0278601	10006205	Breast carcinoma inflammatory
C0278601	10021980	Inflammatory carcinoma of the breast
C0278601	10021974	Inflammatory breast cancer
C0278619	10066883	Extramedullary plasmacytoma
C0278675	10038411	Renal cell carcinoma stage I
C0278675	10023402	Kidney cancer stage I
C0278675	10020683	Hypernephroma stage I
C0278675	10038391	Renal cancer stage I
C0278675	10023408	Kidney carcinoma stage I
C0278675	10007406	Carcinoma kidney stage I
C0278675	10038397	Renal carcinoma stage I
C0278676	10023403	Kidney cancer stage II
C0278676	10038412	Renal cell carcinoma stage II
C0278676	10020684	Hypernephroma stage II
C0278676	10038392	Renal cancer stage II
C0278676	10023409	Kidney carcinoma stage II
C0278676	10007407	Carcinoma kidney stage II
C0278676	10038398	Renal carcinoma stage II
C0278677	10023404	Kidney cancer stage III
C0278677	10038413	Renal cell carcinoma stage III
C0278677	10020685	Hypernephroma stage III
C0278677	10038393	Renal cancer stage III
C0278677	10023410	Kidney carcinoma stage III
C0278677	10007408	Carcinoma kidney stage III
C0278677	10038399	Renal carcinoma stage III
C0278678	10050513	Metastatic renal cell carcinoma
C0278679	10038410	Renal cell carcinoma recurrent
C0278679	10020682	Hypernephroma recurrent
C0278679	10023407	Kidney carcinoma recurrent
C0278679	10007405	Carcinoma kidney recurrent
C0278679	10038396	Renal carcinoma recurrent
C0278685	10033161	Ovarian epithelial cancer stage I
C0278685	10070905	Ovarian cancer stage I
C0278686	10033162	Ovarian epithelial cancer stage II
C0278686	10070906	Ovarian cancer stage II
C0278687	10033163	Ovarian epithelial cancer stage III
C0278687	10070907	Ovarian cancer stage III
C0278688	10033164	Ovarian epithelial cancer stage IV
C0278688	10033158	Ovarian epithelial cancer metastatic
C0278688	10070908	Ovarian cancer stage IV
C0278688	10057529	Ovarian cancer metastatic
C0278689	10033160	Ovarian epithelial cancer recurrent
C0278689	10066697	Ovarian cancer recurrent
C0278695	10066595	Neuroblastoma recurrent
C0278701	10001150	Adenocarcinoma gastric
C0278717	10022810	Intraocular retinoblastoma
C0278718	10008963	Chronic lymphocytic leukaemia stage 0
C0278718	10008979	Chronic lymphocytic leukemia stage 0
C0278719	10015831	Extraocular retinoblastoma
C0278725	10041069	Small cell lung cancer limited stage
C0278726	10041068	Small cell lung cancer extensive stage
C0278727	10041070	Small cell lung cancer recurrent
C0278729	10047778	Vulvar cancer in situ
C0278729	10047745	Vulval cancer stage 0
C0278733	10047749	Vulval cancer stage IV
C0278741	10046891	Vaginal cancer stage I
C0278741	10007124	Cancer of vagina stage I
C0278742	10046892	Vaginal cancer stage II
C0278742	10007125	Cancer of vagina stage II
C0278743	10046893	Vaginal cancer stage III
C0278743	10007126	Cancer of vagina stage III
C0278744	10046894	Vaginal cancer stage IVA
C0278744	10007127	Cancer of vagina stage IVA
C0278746	10046889	Vaginal cancer recurrent
C0278746	10007122	Cancer of vagina recurrent
C0278751	10062474	Mesothelioma malignant localized
C0278751	10027409	Mesothelioma malignant localised
C0278752	10027408	Mesothelioma malignant advanced
C0278753	10027411	Mesothelioma malignant recurrent
C0278767	10008964	Chronic lymphocytic leukaemia stage 1
C0278767	10008980	Chronic lymphocytic leukemia stage 1
C0278769	10008966	Chronic lymphocytic leukaemia stage 3
C0278769	10008982	Chronic lymphocytic leukemia stage 3
C0278779	10031296	Osteosarcoma recurrent
C0278779	10031247	Osteogenic sarcoma recurrent
C0278791	10008962	Chronic lymphocytic leukaemia refractory
C0278791	10008978	Chronic lymphocytic leukemia refractory
C0278798	10014764	Endometrial neoplasm malignant stage I
C0278798	10014738	Endometrial cancer stage I
C0278798	10007067	Cancer of endometrium stage I
C0278798	10006873	Ca endometrium stage I
C0278799	10014739	Endometrial cancer stage II
C0278799	10007068	Cancer of endometrium stage II
C0278799	10014749	Endometrial carcinoma stage II
C0278799	10007347	Carcinoma endometrial stage II
C0278799	10006874	Ca endometrium stage II
C0278800	10014740	Endometrial cancer stage III
C0278800	10007069	Cancer of endometrium stage III
C0278800	10014750	Endometrial carcinoma stage III
C0278800	10007348	Carcinoma endometrial stage III
C0278800	10006875	Ca endometrium stage III
C0278801	10014761	Endometrial neoplasm malignant metastatic
C0278801	10014741	Endometrial cancer stage IV
C0278801	10014734	Endometrial cancer metastatic
C0278801	10007070	Cancer of endometrium stage IV
C0278801	10007064	Cancer of endometrium metastatic
C0278801	10006876	Ca endometrium stage IV
C0278801	10006870	Ca endometrium metastatic
C0278801	10014767	Endometrial neoplasm malignant stage IV
C0278802	10014736	Endometrial cancer recurrent
C0278802	10007065	Cancer of endometrium recurrent
C0278802	10014747	Endometrial carcinoma recurrent
C0278802	10007344	Carcinoma endometrial recurrent
C0278802	10006871	Ca endometrium recurrent
C0278803	10073373	Small intestine adenocarcinoma
C0278803	10041115	Small intestine adenocarcinoma NOS
C0278806	10025945	Malignant neoplasm of gallbladder localized
C0278806	10073919	Malignant neoplasm of gallbladder localised
C0278806	10017616	Gallbladder cancer localized
C0278806	10017615	Gallbladder cancer localised
C0278809	10025947	Malignant neoplasm of gallbladder recurrent
C0278809	10017619	Gallbladder cancer recurrent
C0278823	10005010	Bladder cancer stage II
C0278823	10007299	Carcinoma bladder stage II
C0278823	10005021	Bladder carcinoma stage II
C0278823	10006857	Ca bladder stage II
C0278823	10046524	Urinary bladder carcinoma stage II
C0278823	10007484	Carcinoma urinary bladder stage II
C0278824	10005011	Bladder cancer stage III
C0278824	10007300	Carcinoma bladder stage III
C0278824	10005022	Bladder carcinoma stage III
C0278824	10006858	Ca bladder stage III
C0278824	10046525	Urinary bladder carcinoma stage III
C0278824	10007485	Carcinoma urinary bladder stage III
C0278827	10005005	Bladder cancer recurrent
C0278827	10007294	Carcinoma bladder recurrent
C0278827	10005016	Bladder carcinoma recurrent
C0278827	10006852	Ca bladder recurrent
C0278827	10046519	Urinary bladder carcinoma recurrent
C0278827	10007479	Carcinoma urinary bladder recurrent
C0278828	10005012	Bladder cancer stage IV
C0278828	10007301	Carcinoma bladder stage IV
C0278828	10005023	Bladder carcinoma stage IV
C0278828	10057352	Metastatic carcinoma of the bladder
C0278828	10006859	Ca bladder stage IV
C0278828	10046526	Urinary bladder carcinoma stage IV
C0278828	10007486	Carcinoma urinary bladder stage IV
C0278834	10007455	Carcinoma of the prostate stage I
C0278834	10036917	Prostate cancer stage I
C0278834	10036950	Prostatic cancer stage I
C0278835	10007456	Carcinoma of the prostate stage II
C0278835	10036918	Prostate cancer stage II
C0278835	10036951	Prostatic cancer stage II
C0278836	10007457	Carcinoma of the prostate stage III
C0278836	10036919	Prostate cancer stage III
C0278836	10036952	Prostatic cancer stage III
C0278837	10007458	Carcinoma of the prostate stage IV
C0278837	10036920	Prostate cancer stage IV
C0278837	10036953	Prostatic cancer stage IV
C0278838	10036911	Prostate cancer recurrent
C0278838	10036948	Prostatic cancer recurrent
C0278838	10007454	Carcinoma of the prostate recurrent
C0278841	10069813	Testis cancer recurrent
C0278846	10043671	Thymoma malignant invasive
C0278847	10043672	Thymoma malignant noninvasive
C0278848	10043674	Thymoma malignant recurrent
C0278861	10072162	Thyroid cancer recurrent
C0278862	10000613	ACTH-producing pituitary tumour
C0278862	10062370	ACTH-producing pituitary tumor
C0278863	10036831	Prolactin-producing pituitary tumour
C0278863	10074118	Prolactin-producing pituitary tumor
C0278864	10018758	Growth hormone-producing pituitary tumour
C0278864	10062451	Growth hormone-producing pituitary tumor
C0278865	10057316	Pituitary tumour recurrent
C0278865	10057330	Pituitary tumor recurrent
C0278883	10027481	Metastatic melanoma
C0278884	10066600	Melanoma recurrent
C0278907	10041327	Somatostatin analogue therapy
C0278907	10041327	Somatostatin analog therapy
C0278948	10026164	Malignant neoplasm of nasopharynx stage I
C0278948	10028789	Nasopharyngeal cancer stage I
C0278948	10025685	Malignant nasopharyngeal neoplasm stage I
C0278949	10028790	Nasopharyngeal cancer stage II
C0278950	10025687	Malignant nasopharyngeal neoplasm stage III
C0278950	10028791	Nasopharyngeal cancer stage III
C0278950	10026166	Malignant neoplasm of nasopharynx stage III
C0278952	10028787	Nasopharyngeal cancer recurrent
C0278975	10033856	Paranasal sinus and nasal cavity malignant neoplasm stage 0
C0278978	10026163	Malignant neoplasm of nasopharynx stage 0
C0278978	10025684	Malignant nasopharyngeal neoplasm stage 0
C0278981	10025965	Malignant neoplasm of hypopharynx stage 0
C0278983	10029520	Non-small cell lung cancer stage IIIA
C0278983	10025053	Lung cancer non-small cell stage IIIA
C0278984	10029521	Non-small cell lung cancer stage IIIB
C0278984	10025054	Lung cancer non-small cell stage IIIB
C0278986	10029516	Non-small cell lung cancer stage 0
C0278986	10025049	Lung cancer non-small cell stage 0
C0278987	10059515	Non-small cell lung cancer metastatic
C0278987	10029522	Non-small cell lung cancer stage IV
C0278987	10025055	Lung cancer non-small cell stage IV
C0278989	10039400	Salivary gland cancer stage I
C0278989	10026680	Malignant salivary gland cancer stage I
C0278990	10039401	Salivary gland cancer stage II
C0278991	10039402	Salivary gland cancer stage III
C0278991	10026682	Malignant salivary gland cancer stage III
C0278992	10039403	Salivary gland cancer stage IV
C0278992	10066882	Metastatic salivary gland cancer
C0278992	10026683	Malignant salivary gland cancer stage IV
