diseaseNID	diseaseClassNID	diseaseClassNID	vocabulary	diseaseClass	diseaseClassName	diseaseNID	diseaseId	diseaseName	type
7221	21	21	MSH	C11	   Eye Diseases	7221	C0278719	Extraocular retinoblastoma	disease
1420	21	21	MSH	C11	   Eye Diseases	1420	C0019937	Horner Syndrome	disease
22137	21	21	MSH	C11	   Eye Diseases	22137	C3178817	Paraneoplastic Syndromes, Ocular	disease
21577	21	21	MSH	C11	   Eye Diseases	21577	C2937228	Tunnel visual field constriction	phenotype
17795	21	21	MSH	C11	   Eye Diseases	17795	C1854061	Cutis Verticis Gyrata, Retinitis Pigmentosa, and Sensorineural Deafness	phenotype
16380	21	21	MSH	C11	   Eye Diseases	16380	C1838644	Stargardt disease 3	disease
26363	21	21	MSH	C11	   Eye Diseases	26363	C4024789	Nonprogressive restrictive external ophthalmoplegia	disease
4032	21	21	MSH	C11	   Eye Diseases	4032	C0155366	Vitreous degeneration	disease
7544	21	21	MSH	C11	   Eye Diseases	7544	C0311249	Cryptophthalmos	disease
10259	21	21	MSH	C11	   Eye Diseases	10259	C0521706	Unilateral cataract	disease
3972	21	21	MSH	C11	   Eye Diseases	3972	C0154823	Retinal defect	phenotype
7570	21	21	MSH	C11	   Eye Diseases	7570	C0314719	Dryness of eye	phenotype
12860	21	21	MSH	C11	   Eye Diseases	12860	C0917967	Pupillary Functions, Abnormal	phenotype
6756	21	21	MSH	C11	   Eye Diseases	6756	C0271149	Secondary angle-closure glaucoma	disease
29142	21	21	MSH	C11	   Eye Diseases	29142	C4551480	FRASER SYNDROME 1	disease
13165	21	21	MSH	C11	   Eye Diseases	13165	C1112705	Nuclear non-senile cataract	disease
10351	21	21	MSH	C11	   Eye Diseases	10351	C0524679	Neuropapillitis	disease
1035	21	21	MSH	C11	   Eye Diseases	1035	C0015398	Eye Diseases, Hereditary	group
3039	21	21	MSH	C11	   Eye Diseases	3039	C0040592	Trachoma	disease
11153	21	21	MSH	C11	   Eye Diseases	11153	C0730285	Diabetic macular edema	disease
13952	21	21	MSH	C11	   Eye Diseases	13952	C1306122	Oguchi disease	disease
352	21	21	MSH	C11	   Eye Diseases	352	C0005754	Congenital blindness	disease
1858	21	21	MSH	C11	   Eye Diseases	1858	C0024440	Macular Edema, Cystoid	disease
8667	21	21	MSH	C11	   Eye Diseases	8667	C0346379	Malignant melanoma of ciliary body	disease
4029	21	21	MSH	C11	   Eye Diseases	4029	C0155339	Brown Tendon Sheath Syndrome	disease
6761	21	21	MSH	C11	   Eye Diseases	6761	C0271174	Atopic cataract	disease
3229	21	21	MSH	C11	   Eye Diseases	3229	C0078918	Albinism, Oculocutaneous	disease
11149	21	21	MSH	C11	   Eye Diseases	11149	C0730277	Moderate nonproliferative diabetic retinopathy	disease
17650	21	21	MSH	C11	   Eye Diseases	17650	C1852449	Cataract, Autosomal Dominant Nuclear	disease
18277	21	21	MSH	C11	   Eye Diseases	18277	C1857662	COACH syndrome	disease
18823	21	21	MSH	C11	   Eye Diseases	18823	C1862262	Bpes With Ovarian Failure	disease
26376	21	21	MSH	C11	   Eye Diseases	26376	C4024818	Progressive night blindness	phenotype
2662	21	21	MSH	C11	   Eye Diseases	2662	C0035319	Retinal Necrosis Syndrome, Acute	disease
16361	21	21	MSH	C11	   Eye Diseases	16361	C1838502	NANOPHTHALMOS 1	disease
3555	21	21	MSH	C11	   Eye Diseases	3555	C0149793	Amaurosis Fugax	phenotype
16573	21	21	MSH	C11	   Eye Diseases	16573	C1840455	Mild myopia	phenotype
6203	21	21	MSH	C11	   Eye Diseases	6203	C0266574	Ablepharon	disease
952	21	21	MSH	C11	   Eye Diseases	952	C0014236	Endophthalmitis	disease
6764	21	21	MSH	C11	   Eye Diseases	6764	C0271185	Metamorphopsia	phenotype
3981	21	21	MSH	C11	   Eye Diseases	3981	C0154860	Hereditary retinal dystrophy	group
29168	21	21	MSH	C11	   Eye Diseases	29168	C4551507	Buphthalmos	disease
659	21	21	MSH	C11	   Eye Diseases	659	C0009761	Conjunctival Neoplasms	group
21324	21	21	MSH	C11	   Eye Diseases	21324	C2931111	Myopia, susceptibility to	disease
16373	21	21	MSH	C11	   Eye Diseases	16373	C1838601	Retinitis Pigmentosa 11	disease
11031	21	21	MSH	C11	   Eye Diseases	11031	C0686709	Meningococcal conjunctivitis	disease
3764	21	21	MSH	C11	   Eye Diseases	3764	C0152205	Alternating esotropia	disease
5634	21	21	MSH	C11	   Eye Diseases	5634	C0259799	Punctate keratitis	disease
5914	21	21	MSH	C11	   Eye Diseases	5914	C0265221	Walker-Warburg congenital muscular dystrophy	disease
17311	21	21	MSH	C11	   Eye Diseases	17311	C1849156	Spastic Ataxia	disease
3768	21	21	MSH	C11	   Eye Diseases	3768	C0152217	Exophoria	disease
10189	21	21	MSH	C11	   Eye Diseases	10189	C0520731	Retraction Nystagmus	disease
21024	21	21	MSH	C11	   Eye Diseases	21024	C2751493	Cerebral Amyloid Angiopathy, Gsn-Related	disease
21057	21	21	MSH	C11	   Eye Diseases	21057	C2751812	OPTIC ATROPHY 7 (disorder)	disease
1632	21	21	MSH	C11	   Eye Diseases	1632	C0022575	Keratoconjunctivitis Sicca	disease
3782	21	21	MSH	C11	   Eye Diseases	3782	C0152255	Pinguecula	disease
17550	21	21	MSH	C11	   Eye Diseases	17550	C1851286	Ectopia lentis isolated	disease
8290	21	21	MSH	C11	   Eye Diseases	8290	C0342553	Juvenile Graves' disease	disease
16093	21	21	MSH	C11	   Eye Diseases	16093	C1836517	Senior-Loken Syndrome 5	disease
8668	21	21	MSH	C11	   Eye Diseases	8668	C0346388	Malignant melanoma of choroid	disease
184	21	21	MSH	C11	   Eye Diseases	184	C0003081	Anisometropia	disease
11583	21	21	MSH	C11	   Eye Diseases	11583	C0751084	Duane Retraction Syndrome, Type 3	disease
18738	21	21	MSH	C11	   Eye Diseases	18738	C1861536	Blepharo-cheilo-dontic syndrome	disease
15171	21	21	MSH	C11	   Eye Diseases	15171	C1563709	Myopathic Ophthalmopathy	disease
20484	21	21	MSH	C11	   Eye Diseases	20484	C2676788	JOUBERT SYNDROME 9 (disorder)	disease
16461	21	21	MSH	C11	   Eye Diseases	16461	C1839565	Optic Atrophy Spastic Paraplegia Syndrome	phenotype
15976	21	21	MSH	C11	   Eye Diseases	15976	C1835697	Keratitis Fugax Hereditaria	disease
19653	21	21	MSH	C11	   Eye Diseases	19653	C1969032	Cataract, Autosomal Dominant, Multiple Types 1	disease
26096	21	21	MSH	C11	   Eye Diseases	26096	C4023678	Monocular strabismus	phenotype
21350	21	21	MSH	C11	   Eye Diseases	21350	C2931206	Usher syndrome, type 1B	disease
18361	21	21	MSH	C11	   Eye Diseases	18361	C1858301	LEBER CONGENITAL AMAUROSIS 5	disease
18645	21	21	MSH	C11	   Eye Diseases	18645	C1860518	Vasculopathy, Retinal, With Cerebral Leukodystrophy	disease
7978	21	21	MSH	C11	   Eye Diseases	7978	C0339477	Lipidemia retinalis	disease
19199	21	21	MSH	C11	   Eye Diseases	19199	C1866180	Horizontal pendular nystagmus	disease
7220	21	21	MSH	C11	   Eye Diseases	7220	C0278717	Intraocular retinoblastoma	disease
8510	21	21	MSH	C11	   Eye Diseases	8510	C0344542	Aniridia type 1	disease
4013	21	21	MSH	C11	   Eye Diseases	4013	C0155145	Chronic conjunctivitis	disease
984	21	21	MSH	C11	   Eye Diseases	984	C0014583	Episcleritis	disease
15074	21	21	MSH	C11	   Eye Diseases	15074	C1532322	Infectious Endophthalmitis	disease
5095	21	21	MSH	C11	   Eye Diseases	5095	C0235259	Subcapsular cataract	disease
10660	21	21	MSH	C11	   Eye Diseases	10660	C0574084	3-Methylglutaconic aciduria type 3	disease
20125	21	21	MSH	C11	   Eye Diseases	20125	C2363771	Myopic astigmatism	disease
4698	21	21	MSH	C11	   Eye Diseases	4698	C0221184	Bitemporal Hemianopia	phenotype
654	21	21	MSH	C11	   Eye Diseases	654	C0009691	Congenital cataract	disease
20848	21	21	MSH	C11	   Eye Diseases	20848	C2749137	Retinitis Pigmentosa, X-Linked, And Sinorespiratory Infections, With Or Without Deafness	disease
14069	21	21	MSH	C11	   Eye Diseases	14069	C1327918	Oculootoradial syndrome	disease
8020	21	21	MSH	C11	   Eye Diseases	8020	C0339697	Congenital color blindness	disease
3992	21	21	MSH	C11	   Eye Diseases	3992	C0154947	Anatomical narrow angle glaucoma	disease
6782	21	21	MSH	C11	   Eye Diseases	6782	C0271342	Glaucomatous atrophy of optic disc	disease
2654	21	21	MSH	C11	   Eye Diseases	2654	C0035300	Abnormal retinal morphology	phenotype
19739	21	21	MSH	C11	   Eye Diseases	19739	C1969957	Creutzfeldt-Jakob Disease, Heidenhain Variant	phenotype
347	21	21	MSH	C11	   Eye Diseases	347	C0005742	Blepharochalasis	disease
18766	21	21	MSH	C11	   Eye Diseases	18766	C1861825	CATARACT, POSTERIOR POLAR, 1	disease
17111	21	21	MSH	C11	   Eye Diseases	17111	C1847132	ALBINISM, OCULOCUTANEOUS, TYPE I, TEMPERATURE-SENSITIVE	disease
4003	21	21	MSH	C11	   Eye Diseases	4003	C0155096	Corneal ghost vessels	phenotype
15160	21	21	MSH	C11	   Eye Diseases	15160	C1562893	Retrocorneal fibrous membrane	disease
15159	21	21	MSH	C11	   Eye Diseases	15159	C1562761	Punctate epithelial keratitis	disease
8007	21	21	MSH	C11	   Eye Diseases	8007	C0339624	Secondary Esotropia	disease
10261	21	21	MSH	C11	   Eye Diseases	10261	C0521719	Clouding of corneal stroma	disease
28706	21	21	MSH	C11	   Eye Diseases	28706	C4512050	Epileptic encephalopathy with global cerebral demyelination	phenotype
17104	21	21	MSH	C11	   Eye Diseases	17104	C1846979	SENIOR-LOKEN SYNDROME 4	disease
20774	21	21	MSH	C11	   Eye Diseases	20774	C2733564	Full thickness hole of macula lutea	disease
14916	21	21	MSH	C11	   Eye Diseases	14916	C1510449	Chronic iridocyclitis	disease
20957	21	21	MSH	C11	   Eye Diseases	20957	C2750787	Weill-Marchesani-Like Syndrome	disease
7388	21	21	MSH	C11	   Eye Diseases	7388	C0280244	stage, retinoblastoma	disease
15037	21	21	MSH	C11	   Eye Diseases	15037	C1527336	Sjogren's Syndrome	disease
24191	21	21	MSH	C11	   Eye Diseases	24191	C3887980	Protanomaly	disease
10601	21	21	MSH	C11	   Eye Diseases	10601	C0558356	Malignant melanoma of eye	disease
9995	21	21	MSH	C11	   Eye Diseases	9995	C0474354	Optic disc neovascularization	disease
8009	21	21	MSH	C11	   Eye Diseases	8009	C0339648	Strabismus fixus	disease
584	21	21	MSH	C11	   Eye Diseases	584	C0008525	Choroideremia	disease
6788	21	21	MSH	C11	   Eye Diseases	6788	C0271382	Periodic Alternating Nystagmus	disease
13682	21	21	MSH	C11	   Eye Diseases	13682	C1280768	Axenfeld syndrome	disease
2668	21	21	MSH	C11	   Eye Diseases	2668	C0035334	Retinitis Pigmentosa	disease
5549	21	21	MSH	C11	   Eye Diseases	5549	C0242225	Color blindness	disease
3796	21	21	MSH	C11	   Eye Diseases	3796	C0152422	Congenital aphakia	disease
18452	21	21	MSH	C11	   Eye Diseases	18452	C1859093	Chorioretinal Dystrophy, Spinocerebellar Ataxia, and Hypogonadotropic Hypogonadism	disease
18393	21	21	MSH	C11	   Eye Diseases	18393	C1858556	OVERLAP CONNECTIVE TISSUE DISEASE	disease
19712	21	21	MSH	C11	   Eye Diseases	19712	C1969644	Cataract, Cortical, Juvenile-Onset	disease
27023	21	21	MSH	C11	   Eye Diseases	27023	C4049066	Retinal dystrophy with early macular involvement	disease
3803	21	21	MSH	C11	   Eye Diseases	3803	C0152439	Retinoschisis	disease
21352	21	21	MSH	C11	   Eye Diseases	21352	C2931208	Usher syndrome, type 1D	disease
18525	21	21	MSH	C11	   Eye Diseases	18525	C1859486	BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY	disease
13378	21	21	MSH	C11	   Eye Diseases	13378	C1262117	Fungal keratitis	disease
20306	21	21	MSH	C11	   Eye Diseases	20306	C2674407	Foveoschisis	phenotype
499	21	21	MSH	C11	   Eye Diseases	499	C0007688	Central Retinal Artery Occlusion	disease
15287	21	21	MSH	C11	   Eye Diseases	15287	C1690006	Lattice corneal dystrophy Type I	disease
12132	21	21	MSH	C11	   Eye Diseases	12132	C0796085	Nance-Horan syndrome	disease
580	21	21	MSH	C11	   Eye Diseases	580	C0008513	Chorioretinitis	disease
6760	21	21	MSH	C11	   Eye Diseases	6760	C0271165	Punctate cataract	disease
15741	21	21	MSH	C11	   Eye Diseases	15741	C1832845	USHER SYNDROME, TYPE ID	disease
662	21	21	MSH	C11	   Eye Diseases	662	C0009766	Allergic Conjunctivitis	disease
19425	21	21	MSH	C11	   Eye Diseases	19425	C1869115	Weill-Marchesani Syndrome, Autosomal Dominant	disease
3811	21	21	MSH	C11	   Eye Diseases	3811	C0152458	Leukocoria	disease
16729	21	21	MSH	C11	   Eye Diseases	16729	C1843273	Tubulointerstitial nephritis and uveitis	disease
16219	21	21	MSH	C11	   Eye Diseases	16219	C1837317	Alpha-B Crystallinopathy	disease
5584	21	21	MSH	C11	   Eye Diseases	5584	C0242567	Opsoclonus	disease
9214	21	21	MSH	C11	   Eye Diseases	9214	C0403553	Renal dysplasia and retinal aplasia (disorder)	disease
15647	21	21	MSH	C11	   Eye Diseases	15647	C1832162	HYPOTRICHOSIS, CONGENITAL, WITH JUVENILE MACULAR DYSTROPHY	disease
15161	21	21	MSH	C11	   Eye Diseases	15161	C1562894	Thiel-Behnke corneal dystrophy	disease
16199	21	21	MSH	C11	   Eye Diseases	16199	C1837187	MACULAR DEGENERATION, AGE-RELATED, 3	disease
16381	21	21	MSH	C11	   Eye Diseases	16381	C1838647	RETINITIS PIGMENTOSA 12 (disorder)	disease
3479	21	21	MSH	C11	   Eye Diseases	3479	C0086543	Cataract	disease
15656	21	21	MSH	C11	   Eye Diseases	15656	C1832229	Rieger syndrome 2 (disorder)	disease
7507	21	21	MSH	C11	   Eye Diseases	7507	C0302254	Juvenile cataract	disease
3973	21	21	MSH	C11	   Eye Diseases	3973	C0154828	Traction detachment of retina	disease
16086	21	21	MSH	C11	   Eye Diseases	16086	C1836460	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 2	disease
1634	21	21	MSH	C11	   Eye Diseases	1634	C0022578	Keratoconus	disease
13988	21	21	MSH	C11	   Eye Diseases	13988	C1313983	Acute contagious conjunctivitis	disease
16165	21	21	MSH	C11	   Eye Diseases	16165	C1836916	POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA	disease
18221	21	21	MSH	C11	   Eye Diseases	18221	C1857277	Donnai-Barrow syndrome	disease
12588	21	21	MSH	C11	   Eye Diseases	12588	C0858617	Posterior subcapsular cataract	disease
1980	21	21	MSH	C11	   Eye Diseases	1980	C0026010	Microphthalmos	disease
17426	21	21	MSH	C11	   Eye Diseases	17426	C1850056	Progressive encephalopathy with edema, hypsarrhythmia, and optic atrophy-like syndrome	disease
10265	21	21	MSH	C11	   Eye Diseases	10265	C0521736	Lower eyelid ectropion	disease
20351	21	21	MSH	C11	   Eye Diseases	20351	C2675204	Polyneuropathy, Hearing Loss, Ataxia, Retinitis Pigmentosa, And Cataract	disease
7948	21	21	MSH	C11	   Eye Diseases	7948	C0339084	Floppy lid syndrome	disease
18638	21	21	MSH	C11	   Eye Diseases	18638	C1860405	Snowflake vitreoretinal degeneration	disease
30255	21	21	MSH	C11	   Eye Diseases	30255	C4751077	Frontonasal dysplasia, severe microphthalmia, severe facial clefting syndrome	disease
6793	21	21	MSH	C11	   Eye Diseases	6793	C0271387	Rebound Nystagmus	disease
14046	21	21	MSH	C11	   Eye Diseases	14046	C1321558	Ocular ischemic syndrome	phenotype
22792	21	21	MSH	C11	   Eye Diseases	22792	C3501249	Nephrotic Syndrome, Congenital, With Ocular Abnormalities And Congenital Myasthenic Syndrome	phenotype
4160	21	21	MSH	C11	   Eye Diseases	4160	C0158667	Aplasia of Lacrimal and Salivary Glands	disease
19490	21	21	MSH	C11	   Eye Diseases	19490	C1955858	Deaf-Blind Syndromes	disease
18733	21	21	MSH	C11	   Eye Diseases	18733	C1861512	Cochleosaccular degeneration of the inner ear and progressive cataracts	disease
18310	21	21	MSH	C11	   Eye Diseases	18310	C1857802	MORM syndrome	disease
18835	21	21	MSH	C11	   Eye Diseases	18835	C1862382	SVEINSSON CHORIORETINAL ATROPHY	disease
29270	21	21	MSH	C11	   Eye Diseases	29270	C4551824	Oguchi Disease 1	disease
1016	21	21	MSH	C11	   Eye Diseases	1016	C0014877	Esotropia	disease
11150	21	21	MSH	C11	   Eye Diseases	11150	C0730278	Severe nonproliferative diabetic retinopathy	disease
5081	21	21	MSH	C11	   Eye Diseases	5081	C0235095	Visual field constriction	phenotype
18000	21	21	MSH	C11	   Eye Diseases	18000	C1855675	Arima syndrome	disease
2666	21	21	MSH	C11	   Eye Diseases	2666	C0035328	Retinal Vein Occlusion	disease
6202	21	21	MSH	C11	   Eye Diseases	6202	C0266573	Congenital ptosis	disease
1192	21	21	MSH	C11	   Eye Diseases	1192	C0017614	Glaucoma, Suspect	disease
3172	21	21	MSH	C11	   Eye Diseases	3172	C0042818	Visual discomfort	phenotype
2069	21	21	MSH	C11	   Eye Diseases	2069	C0027092	Myopia	disease
17425	21	21	MSH	C11	   Eye Diseases	17425	C1850055	PEHO syndrome	disease
30251	21	21	MSH	C11	   Eye Diseases	30251	C4750855	Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency	disease
19863	21	21	MSH	C11	   Eye Diseases	19863	C2020284	Stickler syndrome, type 1	disease
16876	21	21	MSH	C11	   Eye Diseases	16876	C1844836	Ayazi syndrome	phenotype
3301	21	21	MSH	C11	   Eye Diseases	3301	C0085109	Corneal Neovascularization	disease
3230	21	21	MSH	C11	   Eye Diseases	3230	C0078921	Albinism, Tyrosinase-Negative	disease
17532	21	21	MSH	C11	   Eye Diseases	17532	C1850993	Foveal Hypoplasia, Isolated	disease
6744	21	21	MSH	C11	   Eye Diseases	6744	C0271064	Retinal microaneurysm with diabetes mellitus	disease
20178	21	21	MSH	C11	   Eye Diseases	20178	C2608045	Trilateral Retinoblastoma	disease
8856	21	21	MSH	C11	   Eye Diseases	8856	C0376288	Amaurosis	disease
12125	21	21	MSH	C11	   Eye Diseases	12125	C0796059	Oculopalatoskeletal syndrome	disease
17671	21	21	MSH	C11	   Eye Diseases	17671	C1852795	CORNEAL DYSTROPHY, POSTERIOR POLYMORPHOUS, 2	disease
8221	21	21	MSH	C11	   Eye Diseases	8221	C0342245	Eye disorder due to diabetes mellitus	disease
6190	21	21	MSH	C11	   Eye Diseases	6190	C0266539	Congenital total cataract	disease
12546	21	21	MSH	C11	   Eye Diseases	12546	C0857406	Diabetic neovascularization	disease
15754	21	21	MSH	C11	   Eye Diseases	15754	C1832976	Cone-Rod Dystrophy 5	disease
9829	21	21	MSH	C11	   Eye Diseases	9829	C0442774	Visual acuity, no light perception	phenotype
16506	21	21	MSH	C11	   Eye Diseases	16506	C1839928	IRIS HYPOPLASIA WITH GLAUCOMA	disease
22524	21	21	MSH	C11	   Eye Diseases	22524	C3280358	Wolfram-Like Syndrome, Autosomal Dominant	disease
2656	21	21	MSH	C11	   Eye Diseases	2656	C0035304	Retinal Degeneration	phenotype
4001	21	21	MSH	C11	   Eye Diseases	4001	C0155072	Mooren's ulcer	disease
19012	21	21	MSH	C11	   Eye Diseases	19012	C1864721	Microphthalmia, Isolated, with Coloboma 3	disease
6201	21	21	MSH	C11	   Eye Diseases	6201	C0266572	Congenital anomaly of eyelid	disease
2667	21	21	MSH	C11	   Eye Diseases	2667	C0035333	Retinitis	disease
953	21	21	MSH	C11	   Eye Diseases	953	C0014306	Enophthalmos	disease
6765	21	21	MSH	C11	   Eye Diseases	6765	C0271196	Scotoma, Centrocecal	phenotype
8990	21	21	MSH	C11	   Eye Diseases	8990	C0393604	Isolated blepharospasm	disease
19033	21	21	MSH	C11	   Eye Diseases	19033	C1864849	RETINAL CONE DYSTROPHY 4	disease
8008	21	21	MSH	C11	   Eye Diseases	8008	C0339637	Consecutive exotropia	disease
7918	21	21	MSH	C11	   Eye Diseases	7918	C0338507	Non-arteritic ischemic optic neuropathy	disease
19790	21	21	MSH	C11	   Eye Diseases	19790	C1970309	Renal Tubular Acidosis, Proximal, With Ocular Abnormalities And Mental Retardation	disease
19483	21	21	MSH	C11	   Eye Diseases	19483	C1955603	Deaf-Blind Disorders	group
28279	21	21	MSH	C11	   Eye Diseases	28279	C4316813	Dystopia canthorum	disease
18106	21	21	MSH	C11	   Eye Diseases	18106	C1856439	GLAUCOMA 3, PRIMARY CONGENITAL, A	disease
2216	21	21	MSH	C11	   Eye Diseases	2216	C0029125	Optic Atrophies, Hereditary	group
7999	21	21	MSH	C11	   Eye Diseases	7999	C0339546	Retinal Pigment Epithelial Detachment	disease
13641	21	21	MSH	C11	   Eye Diseases	13641	C1275684	Meibomian gland dysfunction	disease
16865	21	21	MSH	C11	   Eye Diseases	16865	C1844777	CONE DYSTROPHY, X-LINKED, 1	disease
16957	21	21	MSH	C11	   Eye Diseases	16957	C1845446	Corpus Callosum, Agenesis of, with Mental Retardation, Ocular Coloboma, and Micrognathia	disease
4025	21	21	MSH	C11	   Eye Diseases	4025	C0155305	Optic Neuropathy, Ischemic	disease
17648	21	21	MSH	C11	   Eye Diseases	17648	C1852429	Cataract, Variable Zonular Pulverulent	disease
21011	21	21	MSH	C11	   Eye Diseases	21011	C2751319	Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5	disease
6755	21	21	MSH	C11	   Eye Diseases	6755	C0271148	Secondary Open Angle Glaucoma	disease
29291	21	21	MSH	C11	   Eye Diseases	29291	C4551884	Choroidal Dystrophy, Central Areolar 1	disease
6198	21	21	MSH	C11	   Eye Diseases	6198	C0266566	Optic disc structural anomaly	disease
1857	21	21	MSH	C11	   Eye Diseases	1857	C0024439	Macular corneal dystrophy	disease
6757	21	21	MSH	C11	   Eye Diseases	6757	C0271152	Malignant glaucoma	disease
21564	21	21	MSH	C11	   Eye Diseases	21564	C2936862	Bardet-Biedl syndrome 1 (disorder)	disease
3170	21	21	MSH	C11	   Eye Diseases	3170	C0042790	Vision Disorders	group
3761	21	21	MSH	C11	   Eye Diseases	3761	C0152194	Irregular astigmatism	disease
11582	21	21	MSH	C11	   Eye Diseases	11582	C0751083	Duane Retraction Syndrome, Type 2	disease
18339	21	21	MSH	C11	   Eye Diseases	18339	C1858080	Retinal Dystrophy, Early Onset Severe	disease
15149	21	21	MSH	C11	   Eye Diseases	15149	C1562061	Microspherophakia	disease
9308	21	21	MSH	C11	   Eye Diseases	9308	C0406709	Hay-Wells syndrome	disease
6511	21	21	MSH	C11	   Eye Diseases	6511	C0268494	Oculocutaneous albinism type 1	disease
21317	21	21	MSH	C11	   Eye Diseases	21317	C2931074	Cone rod dystrophy amelogenesis imperfecta	disease
17235	21	21	MSH	C11	   Eye Diseases	17235	C1848638	USHER SYNDROME, TYPE IB (disorder)	disease
14925	21	21	MSH	C11	   Eye Diseases	14925	C1510497	Lens Opacities	phenotype
